month,customer_id,name,region,currency,plan,seats,mrr_local,signup_month
2025-12,C0054,Customer 0054,amer,CAD,Starter,3,90,2024-07
2025-12,C0055,Customer 0055,emea,EUR,Starter,25,750,2025-10
2025-12,C0056,Customer 0056,emea,EUR,Enterprise,25,15000,2024-09
2025-12,C0058,Customer 0058,amer,USD,Growth,10,900,2025-04
2025-12,C0059,Customer 0059,emea,EUR,Growth,12,1080,2024-10
2025-12,C0060,Customer 0060,amer,USD,Growth,45,4050,2024-04
2025-12,C0063,Customer 0063,amer,USD,Scale,11,2640,2024-12
2025-12,C0065,Customer 0065,amer,USD,Starter,20,600,2025-12
2025-12,C0066,Customer 0066,amer,USD,Enterprise,65,39000,2024-09
2025-12,C0067,Customer 0067,emea,EUR,Scale,10,2400,2024-11
2025-12,C0068,Customer 0068,amer,USD,Scale,4,960,2024-01
2025-12,C0070,Customer 0070,amer,USD,Starter,8,240,2024-12
2025-12,C0072,Customer 0072,amer,CAD,Starter,39,1170,2025-02
2025-12,C0073,Customer 0073,emea,GBP,Scale,25,6000,2024-04
2025-12,C0074,Customer 0074,emea,EUR,Growth,5,450,2025-11
2025-12,C0076,Customer 0076,amer,CAD,Starter,59,1770,2025-06
2025-12,C0082,Customer 0082,emea,GBP,Scale,22,5280,2024-08
2025-12,C0083,Customer 0083,amer,USD,Growth,10,900,2025-01
2025-12,C0085,Customer 0085,amer,CAD,Growth,5,450,2025-11
2025-12,C0086,Customer 0086,emea,EUR,Starter,4,120,2024-12
2025-12,C0087,Customer 0087,emea,EUR,Growth,100,9000,2025-12
2025-12,C0090,Customer 0090,amer,USD,Growth,20,1800,2025-09
2025-12,C0092,Customer 0092,amer,USD,Starter,23,690,2024-03
2025-12,C0095,Customer 0095,emea,EUR,Starter,58,1740,2025-11
2025-12,C0097,Customer 0097,emea,GBP,Enterprise,60,36000,2025-03
2025-12,C0099,Customer 0099,amer,USD,Starter,8,240,2023-10
2025-12,C0100,Customer 0100,emea,GBP,Starter,10,300,2025-06
2025-12,C0102,Customer 0102,amer,USD,Growth,20,1800,2025-10
2025-12,C0104,Customer 0104,amer,CAD,Starter,3,90,2025-01
2025-12,C0105,Customer 0105,amer,USD,Enterprise,15,9000,2024-06
2025-12,C0107,Customer 0107,emea,EUR,Scale,99,23760,2024-10
2025-12,C0108,Customer 0108,amer,USD,Starter,60,1800,2025-10
2025-12,C0109,Customer 0109,amer,USD,Starter,7,210,2024-06
2025-12,C0110,Customer 0110,amer,USD,Scale,5,1200,2024-09
2025-12,C0111,Customer 0111,amer,USD,Starter,23,690,2024-04
2025-12,C0112,Customer 0112,amer,USD,Starter,25,750,2025-08
2025-12,C0115,Customer 0115,amer,USD,Growth,5,450,2024-11
2025-12,C0116,Customer 0116,emea,EUR,Enterprise,11,6600,2025-03
2025-12,C0117,Customer 0117,emea,EUR,Growth,3,270,2025-11
2025-12,C0118,Customer 0118,emea,EUR,Scale,9,2160,2025-03
2025-12,C0119,Customer 0119,amer,USD,Growth,40,3600,2025-11
2025-12,C0121,Customer 0121,amer,USD,Growth,20,1800,2025-09
2025-12,C0122,Customer 0122,amer,CAD,Scale,39,9360,2025-07
2025-12,C0123,Customer 0123,amer,USD,Starter,14,420,2025-02
2025-12,C0127,Customer 0127,amer,USD,Growth,13,1170,2025-03
2025-12,C0128,Customer 0128,emea,EUR,Growth,37,3330,2024-06
2025-12,C0132,Customer 0132,emea,EUR,Growth,20,1800,2025-12
2025-12,C0133,Customer 0133,amer,USD,Growth,5,450,2025-04
2025-12,C0134,Customer 0134,emea,GBP,Growth,12,1080,2025-03
2025-12,C0136,Customer 0136,emea,EUR,Starter,3,90,2025-07
2025-12,C0137,Customer 0137,emea,GBP,Growth,24,2160,2025-03
2025-12,C0138,Customer 0138,amer,USD,Growth,8,720,2025-11
2025-12,C0139,Customer 0139,emea,GBP,Starter,8,240,2024-08
2025-12,C0141,Customer 0141,amer,USD,Starter,22,660,2025-02
2025-12,C0146,Customer 0146,emea,EUR,Starter,100,3000,2024-06
2025-12,C0147,Customer 0147,emea,EUR,Starter,10,300,2025-05
2025-12,C0150,Customer 0150,amer,USD,Growth,27,2430,2025-03
2026-01,C0003,Customer 0003,emea,EUR,Scale,19,4560,2025-02
2026-01,C0004,Customer 0004,emea,EUR,Scale,20,4800,2025-03
2026-01,C0007,Customer 0007,amer,USD,Growth,60,5400,2026-01
2026-01,C0008,Customer 0008,amer,USD,Growth,108,9720,2023-10
2026-01,C0010,Customer 0010,amer,USD,Starter,4,120,2024-10
2026-01,C0012,Customer 0012,amer,CAD,Starter,100,3000,2025-08
2026-01,C0013,Customer 0013,amer,USD,Starter,10,300,2024-12
2026-01,C0014,Customer 0014,amer,USD,Starter,4,120,2023-07
2026-01,C0015,Customer 0015,emea,GBP,Growth,17,1530,2024-12
2026-01,C0016,Customer 0016,emea,EUR,Growth,6,540,2025-02
2026-01,C0019,Customer 0019,amer,USD,Enterprise,5,3000,2025-07
2026-01,C0020,Customer 0020,amer,USD,Scale,4,960,2025-04
2026-01,C0021,Customer 0021,amer,USD,Starter,100,3000,2025-10
2026-01,C0023,Customer 0023,amer,USD,Enterprise,15,9000,2023-07
2026-01,C0027,Customer 0027,emea,EUR,Starter,42,1260,2025-07
2026-01,C0028,Customer 0028,emea,EUR,Scale,10,2400,2025-03
2026-01,C0029,Customer 0029,emea,GBP,Starter,60,1800,2025-10
2026-01,C0030,Customer 0030,emea,GBP,Growth,6,540,2023-11
2026-01,C0031,Customer 0031,amer,USD,Starter,20,600,2024-12
2026-01,C0033,Customer 0033,emea,GBP,Scale,5,1200,2026-01
2026-01,C0034,Customer 0034,amer,USD,Enterprise,17,10200,2024-09
2026-01,C0035,Customer 0035,amer,USD,Enterprise,42,25200,2024-05
2026-01,C0036,Customer 0036,emea,EUR,Scale,40,9600,2025-07
2026-01,C0037,Customer 0037,amer,CAD,Scale,23,5520,2023-12
2026-01,C0038,Customer 0038,emea,GBP,Scale,24,5760,2024-05
2026-01,C0039,Customer 0039,emea,EUR,Starter,43,1290,2025-01
2026-01,C0042,Customer 0042,amer,USD,Starter,5,150,2025-08
2026-01,C0043,Customer 0043,amer,USD,Growth,22,1980,2025-06
2026-01,C0044,Customer 0044,amer,CAD,Starter,43,1290,2023-08
2026-01,C0046,Customer 0046,emea,EUR,Scale,62,14880,2025-12
2026-01,C0048,Customer 0048,emea,EUR,Scale,6,1440,2024-05
2026-01,C0049,Customer 0049,emea,EUR,Growth,59,5310,2024-01
2026-01,C0050,Customer 0050,amer,USD,Starter,3,90,2024-10
2026-01,C0051,Customer 0051,amer,USD,Growth,25,2250,2025-02
2026-01,C0052,Customer 0052,emea,EUR,Growth,8,720,2025-02
2026-01,C0054,Customer 0054,amer,CAD,Starter,5,150,2024-07
2026-01,C0055,Customer 0055,emea,EUR,Starter,25,750,2025-10
2026-01,C0056,Customer 0056,emea,EUR,Enterprise,25,15000,2024-09
2026-01,C0058,Customer 0058,amer,USD,Growth,10,900,2025-04
2026-01,C0059,Customer 0059,emea,EUR,Growth,12,1080,2024-10
2026-01,C0060,Customer 0060,amer,USD,Growth,45,4050,2024-04
2026-01,C0063,Customer 0063,amer,USD,Scale,8,1920,2024-12
2026-01,C0065,Customer 0065,amer,USD,Starter,20,600,2025-12
2026-01,C0066,Customer 0066,amer,USD,Enterprise,65,39000,2024-09
2026-01,C0067,Customer 0067,emea,EUR,Scale,10,2400,2024-11
2026-01,C0068,Customer 0068,amer,USD,Scale,4,960,2024-01
2026-01,C0070,Customer 0070,amer,USD,Starter,8,240,2024-12
2026-01,C0072,Customer 0072,amer,CAD,Starter,42,1260,2025-02
2026-01,C0073,Customer 0073,emea,GBP,Scale,25,6000,2024-04
2026-01,C0074,Customer 0074,emea,EUR,Growth,5,450,2025-11
2026-01,C0076,Customer 0076,amer,CAD,Starter,59,1770,2025-06
2026-01,C0078,Customer 0078,emea,EUR,Starter,100,3000,2026-01
2026-01,C0082,Customer 0082,emea,GBP,Scale,22,5280,2024-08
2026-01,C0083,Customer 0083,amer,USD,Growth,10,900,2025-01
2026-01,C0085,Customer 0085,amer,CAD,Growth,5,450,2025-11
2026-01,C0086,Customer 0086,emea,EUR,Starter,4,120,2024-12
2026-01,C0087,Customer 0087,emea,EUR,Growth,100,9000,2025-12
2026-01,C0090,Customer 0090,amer,USD,Growth,20,1800,2025-09
2026-01,C0092,Customer 0092,amer,USD,Starter,23,690,2024-03
2026-01,C0095,Customer 0095,emea,EUR,Starter,58,1740,2025-11
2026-01,C0097,Customer 0097,emea,GBP,Enterprise,60,36000,2025-03
2026-01,C0099,Customer 0099,amer,USD,Starter,8,240,2023-10
2026-01,C0100,Customer 0100,emea,GBP,Growth,15,1350,2025-06
2026-01,C0102,Customer 0102,amer,USD,Growth,20,1800,2025-10
2026-01,C0104,Customer 0104,amer,CAD,Starter,3,90,2025-01
2026-01,C0105,Customer 0105,amer,USD,Enterprise,15,9000,2024-06
2026-01,C0107,Customer 0107,emea,EUR,Scale,99,23760,2024-10
2026-01,C0108,Customer 0108,amer,USD,Starter,60,1800,2025-10
2026-01,C0109,Customer 0109,amer,USD,Starter,10,300,2024-06
2026-01,C0110,Customer 0110,amer,USD,Scale,5,1200,2024-09
2026-01,C0111,Customer 0111,amer,USD,Starter,23,690,2024-04
2026-01,C0112,Customer 0112,amer,USD,Starter,25,750,2025-08
2026-01,C0116,Customer 0116,emea,EUR,Enterprise,11,6600,2025-03
2026-01,C0117,Customer 0117,emea,EUR,Growth,6,540,2025-11
2026-01,C0118,Customer 0118,emea,EUR,Scale,9,2160,2025-03
2026-01,C0119,Customer 0119,amer,USD,Growth,40,3600,2025-11
2026-01,C0121,Customer 0121,amer,USD,Growth,20,1800,2025-09
2026-01,C0122,Customer 0122,amer,CAD,Scale,39,9360,2025-07
2026-01,C0123,Customer 0123,amer,USD,Starter,14,420,2025-02
2026-01,C0127,Customer 0127,amer,USD,Growth,13,1170,2025-03
2026-01,C0128,Customer 0128,emea,EUR,Growth,37,3330,2024-06
2026-01,C0130,Customer 0130,emea,GBP,Starter,100,3000,2026-01
2026-01,C0132,Customer 0132,emea,EUR,Growth,20,1800,2025-12
2026-01,C0133,Customer 0133,amer,USD,Growth,5,450,2025-04
2026-01,C0134,Customer 0134,emea,GBP,Growth,12,1080,2025-03
2026-01,C0136,Customer 0136,emea,EUR,Starter,3,90,2025-07
2026-01,C0137,Customer 0137,emea,GBP,Growth,24,2160,2025-03
2026-01,C0138,Customer 0138,amer,USD,Growth,8,720,2025-11
2026-01,C0139,Customer 0139,emea,GBP,Starter,8,240,2024-08
2026-01,C0141,Customer 0141,amer,USD,Starter,22,660,2025-02
2026-01,C0145,Customer 0145,emea,EUR,Growth,100,9000,2026-01
2026-01,C0147,Customer 0147,emea,EUR,Growth,12,1080,2025-05
2026-01,C0150,Customer 0150,amer,USD,Growth,24,2160,2025-03
2026-02,C0003,Customer 0003,emea,EUR,Scale,19,4560,2025-02
2026-02,C0004,Customer 0004,emea,EUR,Scale,20,4800,2025-03
2026-02,C0007,Customer 0007,amer,USD,Growth,60,5400,2026-01
2026-02,C0008,Customer 0008,amer,USD,Growth,108,9720,2023-10
2026-02,C0010,Customer 0010,amer,USD,Starter,4,120,2024-10
2026-02,C0012,Customer 0012,amer,CAD,Starter,100,3000,2025-08
2026-02,C0013,Customer 0013,amer,USD,Starter,10,300,2024-12
2026-02,C0014,Customer 0014,amer,USD,Starter,4,120,2023-07
2026-02,C0015,Customer 0015,emea,GBP,Growth,16,1440,2024-12
2026-02,C0016,Customer 0016,emea,EUR,Growth,6,540,2025-02
2026-02,C0019,Customer 0019,amer,USD,Enterprise,5,3000,2025-07
2026-02,C0020,Customer 0020,amer,USD,Scale,4,960,2025-04
2026-02,C0021,Customer 0021,amer,USD,Starter,100,3000,2025-10
2026-02,C0023,Customer 0023,amer,USD,Enterprise,15,9000,2023-07
2026-02,C0026,Customer 0026,emea,EUR,Starter,10,300,2026-02
2026-02,C0027,Customer 0027,emea,EUR,Starter,42,1260,2025-07
2026-02,C0028,Customer 0028,emea,EUR,Scale,10,2400,2025-03
2026-02,C0029,Customer 0029,emea,GBP,Starter,60,1800,2025-10
2026-02,C0030,Customer 0030,emea,GBP,Growth,6,540,2023-11
2026-02,C0031,Customer 0031,amer,USD,Starter,20,600,2024-12
2026-02,C0033,Customer 0033,emea,GBP,Scale,5,1200,2026-01
2026-02,C0034,Customer 0034,amer,USD,Enterprise,16,9600,2024-09
2026-02,C0035,Customer 0035,amer,USD,Enterprise,42,25200,2024-05
2026-02,C0036,Customer 0036,emea,EUR,Enterprise,45,27000,2025-07
2026-02,C0038,Customer 0038,emea,GBP,Scale,24,5760,2024-05
2026-02,C0039,Customer 0039,emea,EUR,Starter,43,1290,2025-01
2026-02,C0042,Customer 0042,amer,USD,Starter,5,150,2025-08
2026-02,C0043,Customer 0043,amer,USD,Growth,22,1980,2025-06
2026-02,C0046,Customer 0046,emea,EUR,Scale,62,14880,2025-12
2026-02,C0047,Customer 0047,emea,EUR,Starter,3,90,2026-02
2026-02,C0048,Customer 0048,emea,EUR,Scale,6,1440,2024-05
2026-02,C0049,Customer 0049,emea,EUR,Growth,60,5400,2024-01
2026-02,C0050,Customer 0050,amer,USD,Starter,3,90,2024-10
2026-02,C0051,Customer 0051,amer,USD,Growth,22,1980,2025-02
2026-02,C0052,Customer 0052,emea,EUR,Growth,8,720,2025-02
2026-02,C0054,Customer 0054,amer,CAD,Starter,5,150,2024-07
2026-02,C0055,Customer 0055,emea,EUR,Starter,25,750,2025-10
2026-02,C0056,Customer 0056,emea,EUR,Enterprise,25,15000,2024-09
2026-02,C0058,Customer 0058,amer,USD,Growth,10,900,2025-04
2026-02,C0059,Customer 0059,emea,EUR,Growth,12,1080,2024-10
2026-02,C0060,Customer 0060,amer,USD,Growth,45,4050,2024-04
2026-02,C0062,Customer 0062,amer,USD,Scale,40,9600,2026-02
2026-02,C0063,Customer 0063,amer,USD,Scale,8,1920,2024-12
2026-02,C0065,Customer 0065,amer,USD,Starter,20,600,2025-12
2026-02,C0066,Customer 0066,amer,USD,Enterprise,65,39000,2024-09
2026-02,C0067,Customer 0067,emea,EUR,Scale,10,2400,2024-11
2026-02,C0068,Customer 0068,amer,USD,Scale,4,960,2024-01
2026-02,C0070,Customer 0070,amer,USD,Starter,8,240,2024-12
2026-02,C0071,Customer 0071,amer,CAD,Growth,10,900,2026-02
2026-02,C0072,Customer 0072,amer,CAD,Starter,42,1260,2025-02
2026-02,C0073,Customer 0073,emea,GBP,Scale,24,5760,2024-04
2026-02,C0074,Customer 0074,emea,EUR,Growth,5,450,2025-11
2026-02,C0076,Customer 0076,amer,CAD,Starter,59,1770,2025-06
2026-02,C0078,Customer 0078,emea,EUR,Starter,100,3000,2026-01
2026-02,C0082,Customer 0082,emea,GBP,Scale,22,5280,2024-08
2026-02,C0083,Customer 0083,amer,USD,Growth,10,900,2025-01
2026-02,C0085,Customer 0085,amer,CAD,Growth,5,450,2025-11
2026-02,C0086,Customer 0086,emea,EUR,Starter,4,120,2024-12
2026-02,C0087,Customer 0087,emea,EUR,Growth,100,9000,2025-12
2026-02,C0090,Customer 0090,amer,USD,Growth,20,1800,2025-09
2026-02,C0092,Customer 0092,amer,USD,Starter,23,690,2024-03
2026-02,C0095,Customer 0095,emea,EUR,Starter,58,1740,2025-11
2026-02,C0097,Customer 0097,emea,GBP,Enterprise,60,36000,2025-03
2026-02,C0099,Customer 0099,amer,USD,Starter,8,240,2023-10
2026-02,C0100,Customer 0100,emea,GBP,Growth,15,1350,2025-06
2026-02,C0102,Customer 0102,amer,USD,Growth,20,1800,2025-10
2026-02,C0104,Customer 0104,amer,CAD,Starter,3,90,2025-01
2026-02,C0105,Customer 0105,amer,USD,Enterprise,15,9000,2024-06
2026-02,C0106,Customer 0106,amer,USD,Starter,24,720,2024-04
2026-02,C0107,Customer 0107,emea,EUR,Scale,99,23760,2024-10
2026-02,C0108,Customer 0108,amer,USD,Starter,60,1800,2025-10
2026-02,C0109,Customer 0109,amer,USD,Starter,10,300,2024-06
2026-02,C0111,Customer 0111,amer,USD,Starter,23,690,2024-04
2026-02,C0112,Customer 0112,amer,USD,Starter,25,750,2025-08
2026-02,C0116,Customer 0116,emea,EUR,Enterprise,8,4800,2025-03
2026-02,C0117,Customer 0117,emea,EUR,Growth,6,540,2025-11
2026-02,C0118,Customer 0118,emea,EUR,Scale,9,2160,2025-03
2026-02,C0119,Customer 0119,amer,USD,Growth,40,3600,2025-11
2026-02,C0121,Customer 0121,amer,USD,Growth,20,1800,2025-09
2026-02,C0122,Customer 0122,amer,CAD,Scale,39,9360,2025-07
2026-02,C0123,Customer 0123,amer,USD,Starter,14,420,2025-02
2026-02,C0125,Customer 0125,emea,EUR,Starter,100,3000,2026-02
2026-02,C0127,Customer 0127,amer,USD,Growth,13,1170,2025-03
2026-02,C0128,Customer 0128,emea,EUR,Growth,37,3330,2024-06
2026-02,C0130,Customer 0130,emea,GBP,Starter,100,3000,2026-01
2026-02,C0132,Customer 0132,emea,EUR,Growth,20,1800,2025-12
2026-02,C0133,Customer 0133,amer,USD,Growth,5,450,2025-04
2026-02,C0134,Customer 0134,emea,GBP,Growth,12,1080,2025-03
2026-02,C0136,Customer 0136,emea,EUR,Starter,3,90,2025-07
2026-02,C0137,Customer 0137,emea,GBP,Growth,24,2160,2025-03
2026-02,C0138,Customer 0138,amer,USD,Growth,8,720,2025-11
2026-02,C0139,Customer 0139,emea,GBP,Starter,8,240,2024-08
2026-02,C0141,Customer 0141,amer,USD,Starter,24,720,2025-02
2026-02,C0145,Customer 0145,emea,EUR,Growth,100,9000,2026-01
2026-02,C0147,Customer 0147,emea,EUR,Growth,12,1080,2025-05
2026-02,C0148,Customer 0148,amer,USD,Starter,100,3000,2026-02
2026-02,C0150,Customer 0150,amer,USD,Growth,24,2160,2025-03
2026-03,C0003,Customer 0003,emea,EUR,Scale,19,4560,2025-02
2026-03,C0004,Customer 0004,emea,EUR,Scale,20,4800,2025-03
2026-03,C0007,Customer 0007,amer,USD,Growth,60,5400,2026-01
2026-03,C0008,Customer 0008,amer,USD,Growth,108,9720,2023-10
2026-03,C0010,Customer 0010,amer,USD,Starter,4,120,2024-10
2026-03,C0012,Customer 0012,amer,CAD,Starter,100,3000,2025-08
2026-03,C0013,Customer 0013,amer,USD,Starter,10,300,2024-12
2026-03,C0014,Customer 0014,amer,USD,Starter,4,120,2023-07
2026-03,C0015,Customer 0015,emea,GBP,Growth,16,1440,2024-12
2026-03,C0016,Customer 0016,emea,EUR,Growth,6,540,2025-02
2026-03,C0019,Customer 0019,amer,USD,Enterprise,5,3000,2025-07
2026-03,C0020,Customer 0020,amer,USD,Scale,4,960,2025-04
2026-03,C0021,Customer 0021,amer,USD,Starter,100,3000,2025-10
2026-03,C0023,Customer 0023,amer,USD,Enterprise,15,9000,2023-07
2026-03,C0026,Customer 0026,emea,EUR,Starter,10,300,2026-02
2026-03,C0027,Customer 0027,emea,EUR,Starter,42,1260,2025-07
2026-03,C0028,Customer 0028,emea,EUR,Enterprise,11,6600,2025-03
2026-03,C0029,Customer 0029,emea,GBP,Starter,60,1800,2025-10
2026-03,C0030,Customer 0030,emea,GBP,Growth,6,540,2023-11
2026-03,C0031,Customer 0031,amer,USD,Growth,21,1890,2024-12
2026-03,C0033,Customer 0033,emea,GBP,Scale,5,1200,2026-01
2026-03,C0034,Customer 0034,amer,USD,Enterprise,16,9600,2024-09
2026-03,C0035,Customer 0035,amer,USD,Enterprise,40,24000,2024-05
2026-03,C0036,Customer 0036,emea,EUR,Enterprise,45,27000,2025-07
2026-03,C0038,Customer 0038,emea,GBP,Scale,23,5520,2024-05
2026-03,C0039,Customer 0039,emea,EUR,Starter,43,1290,2025-01
2026-03,C0041,Customer 0041,amer,USD,Starter,40,1200,2026-03
2026-03,C0042,Customer 0042,amer,USD,Starter,4,120,2025-08
2026-03,C0043,Customer 0043,amer,USD,Growth,22,1980,2025-06
2026-03,C0046,Customer 0046,emea,EUR,Scale,62,14880,2025-12
2026-03,C0047,Customer 0047,emea,EUR,Starter,3,90,2026-02
2026-03,C0048,Customer 0048,emea,EUR,Scale,6,1440,2024-05
2026-03,C0049,Customer 0049,emea,EUR,Growth,60,5400,2024-01
2026-03,C0050,Customer 0050,amer,USD,Starter,3,90,2024-10
2026-03,C0051,Customer 0051,amer,USD,Growth,22,1980,2025-02
2026-03,C0052,Customer 0052,emea,EUR,Growth,8,720,2025-02
2026-03,C0054,Customer 0054,amer,CAD,Starter,5,150,2024-07
2026-03,C0055,Customer 0055,emea,EUR,Starter,25,750,2025-10
2026-03,C0056,Customer 0056,emea,EUR,Enterprise,25,15000,2024-09
2026-03,C0058,Customer 0058,amer,USD,Growth,10,900,2025-04
2026-03,C0059,Customer 0059,emea,EUR,Growth,14,1260,2024-10
2026-03,C0060,Customer 0060,amer,USD,Growth,45,4050,2024-04
2026-03,C0062,Customer 0062,amer,USD,Scale,40,9600,2026-02
2026-03,C0063,Customer 0063,amer,USD,Scale,5,1200,2024-12
2026-03,C0064,Customer 0064,amer,USD,Scale,40,9600,2026-03
2026-03,C0065,Customer 0065,amer,USD,Starter,20,600,2025-12
2026-03,C0066,Customer 0066,amer,USD,Enterprise,65,39000,2024-09
2026-03,C0067,Customer 0067,emea,EUR,Scale,10,2400,2024-11
2026-03,C0068,Customer 0068,amer,USD,Scale,4,960,2024-01
2026-03,C0070,Customer 0070,amer,USD,Starter,8,240,2024-12
2026-03,C0071,Customer 0071,amer,CAD,Growth,10,900,2026-02
2026-03,C0072,Customer 0072,amer,CAD,Starter,42,1260,2025-02
2026-03,C0073,Customer 0073,emea,GBP,Scale,24,5760,2024-04
2026-03,C0074,Customer 0074,emea,EUR,Growth,5,450,2025-11
2026-03,C0076,Customer 0076,amer,CAD,Starter,59,1770,2025-06
2026-03,C0078,Customer 0078,emea,EUR,Starter,100,3000,2026-01
2026-03,C0082,Customer 0082,emea,GBP,Scale,22,5280,2024-08
2026-03,C0083,Customer 0083,amer,USD,Growth,10,900,2025-01
2026-03,C0084,Customer 0084,emea,GBP,Enterprise,8,4800,2026-03
2026-03,C0085,Customer 0085,amer,CAD,Growth,5,450,2025-11
2026-03,C0086,Customer 0086,emea,EUR,Starter,4,120,2024-12
2026-03,C0087,Customer 0087,emea,EUR,Scale,105,25200,2025-12
2026-03,C0088,Customer 0088,emea,EUR,Starter,40,1200,2026-03
2026-03,C0090,Customer 0090,amer,USD,Growth,20,1800,2025-09
2026-03,C0092,Customer 0092,amer,USD,Starter,25,750,2024-03
2026-03,C0093,Customer 0093,emea,EUR,Enterprise,100,60000,2026-03
2026-03,C0094,Customer 0094,emea,GBP,Starter,11,330,2023-07
2026-03,C0095,Customer 0095,emea,EUR,Starter,58,1740,2025-11
2026-03,C0097,Customer 0097,emea,GBP,Enterprise,60,36000,2025-03
2026-03,C0099,Customer 0099,amer,USD,Growth,13,1170,2023-10
2026-03,C0100,Customer 0100,emea,GBP,Growth,15,1350,2025-06
2026-03,C0102,Customer 0102,amer,USD,Growth,19,1710,2025-10
2026-03,C0104,Customer 0104,amer,CAD,Starter,3,90,2025-01
2026-03,C0105,Customer 0105,amer,USD,Enterprise,15,9000,2024-06
2026-03,C0106,Customer 0106,amer,USD,Starter,24,720,2024-04
2026-03,C0108,Customer 0108,amer,USD,Starter,60,1800,2025-10
2026-03,C0109,Customer 0109,amer,USD,Starter,10,300,2024-06
2026-03,C0111,Customer 0111,amer,USD,Starter,23,690,2024-04
2026-03,C0112,Customer 0112,amer,USD,Starter,25,750,2025-08
2026-03,C0116,Customer 0116,emea,EUR,Enterprise,8,4800,2025-03
2026-03,C0117,Customer 0117,emea,EUR,Scale,9,2160,2025-11
2026-03,C0118,Customer 0118,emea,EUR,Scale,7,1680,2025-03
2026-03,C0119,Customer 0119,amer,USD,Growth,40,3600,2025-11
2026-03,C0120,Customer 0120,amer,USD,Growth,3,270,2026-03
2026-03,C0121,Customer 0121,amer,USD,Growth,20,1800,2025-09
2026-03,C0122,Customer 0122,amer,CAD,Scale,39,9360,2025-07
2026-03,C0123,Customer 0123,amer,USD,Starter,14,420,2025-02
2026-03,C0125,Customer 0125,emea,EUR,Starter,100,3000,2026-02
2026-03,C0126,Customer 0126,emea,GBP,Growth,60,5400,2026-03
2026-03,C0127,Customer 0127,amer,USD,Growth,13,1170,2025-03
2026-03,C0128,Customer 0128,emea,EUR,Growth,37,3330,2024-06
2026-03,C0130,Customer 0130,emea,GBP,Starter,100,3000,2026-01
2026-03,C0132,Customer 0132,emea,EUR,Growth,20,1800,2025-12
2026-03,C0133,Customer 0133,amer,USD,Growth,5,450,2025-04
2026-03,C0134,Customer 0134,emea,GBP,Growth,12,1080,2025-03
2026-03,C0136,Customer 0136,emea,EUR,Starter,3,90,2025-07
2026-03,C0138,Customer 0138,amer,USD,Growth,8,720,2025-11
2026-03,C0139,Customer 0139,emea,GBP,Starter,8,240,2024-08
2026-03,C0140,Customer 0140,amer,CAD,Starter,9,270,2024-12
2026-03,C0141,Customer 0141,amer,USD,Starter,29,870,2025-02
2026-03,C0142,Customer 0142,amer,USD,Growth,100,9000,2026-03
2026-03,C0144,Customer 0144,amer,USD,Starter,100,3000,2026-03
2026-03,C0145,Customer 0145,emea,EUR,Growth,103,9270,2026-01
2026-03,C0147,Customer 0147,emea,EUR,Scale,17,4080,2025-05
2026-03,C0148,Customer 0148,amer,USD,Starter,100,3000,2026-02
2026-03,C0150,Customer 0150,amer,USD,Growth,24,2160,2025-03
2026-04,C0003,Customer 0003,emea,EUR,Enterprise,24,14400,2025-02
2026-04,C0007,Customer 0007,amer,USD,Growth,60,5400,2026-01
2026-04,C0008,Customer 0008,amer,USD,Growth,108,9720,2023-10
2026-04,C0010,Customer 0010,amer,USD,Starter,4,120,2024-10
2026-04,C0012,Customer 0012,amer,CAD,Starter,100,3000,2025-08
2026-04,C0013,Customer 0013,amer,USD,Starter,10,300,2024-12
2026-04,C0014,Customer 0014,amer,USD,Starter,4,120,2023-07
2026-04,C0015,Customer 0015,emea,GBP,Growth,16,1440,2024-12
2026-04,C0016,Customer 0016,emea,EUR,Growth,6,540,2025-02
2026-04,C0019,Customer 0019,amer,USD,Enterprise,3,1800,2025-07
2026-04,C0020,Customer 0020,amer,USD,Scale,4,960,2025-04
2026-04,C0021,Customer 0021,amer,USD,Starter,100,3000,2025-10
2026-04,C0023,Customer 0023,amer,USD,Enterprise,15,9000,2023-07
2026-04,C0026,Customer 0026,emea,EUR,Starter,10,300,2026-02
2026-04,C0027,Customer 0027,emea,EUR,Starter,42,1260,2025-07
2026-04,C0028,Customer 0028,emea,EUR,Enterprise,14,8400,2025-03
2026-04,C0029,Customer 0029,emea,GBP,Starter,60,1800,2025-10
2026-04,C0030,Customer 0030,emea,GBP,Growth,6,540,2023-11
2026-04,C0031,Customer 0031,amer,USD,Growth,21,1890,2024-12
2026-04,C0033,Customer 0033,emea,GBP,Scale,5,1200,2026-01
2026-04,C0034,Customer 0034,amer,USD,Enterprise,16,9600,2024-09
2026-04,C0035,Customer 0035,amer,USD,Enterprise,40,24000,2024-05
2026-04,C0036,Customer 0036,emea,EUR,Enterprise,45,27000,2025-07
2026-04,C0038,Customer 0038,emea,GBP,Scale,23,5520,2024-05
2026-04,C0039,Customer 0039,emea,EUR,Starter,43,1290,2025-01
2026-04,C0041,Customer 0041,amer,USD,Starter,40,1200,2026-03
2026-04,C0042,Customer 0042,amer,USD,Starter,4,120,2025-08
2026-04,C0043,Customer 0043,amer,USD,Growth,22,1980,2025-06
2026-04,C0046,Customer 0046,emea,EUR,Scale,60,14400,2025-12
2026-04,C0047,Customer 0047,emea,EUR,Starter,3,90,2026-02
